symbol,trade_id,entry_date,exit_date,holding_days
TLT,56,2021-02-16,2021-02-19,3
TLT,57,2021-02-24,2021-03-02,6
TLT,58,2021-03-12,2021-03-22,10
TLT,59,2021-03-29,2021-04-01,3
TLT,60,2021-05-11,2021-05-17,6
TLT,61,2021-08-09,2021-08-13,4
TLT,62,2021-08-25,2021-08-30,5
TLT,63,2021-10-07,2021-10-13,6
TLT,64,2021-10-20,2021-10-25,5
TLT,65,2021-11-15,2021-11-19,4
TLT,66,2021-12-07,2021-12-13,6
TLT,67,2021-12-29,2022-01-03,5
TLT,68,2022-02-04,2022-02-11,7
TLT,69,2022-03-10,2022-03-18,8
TLT,70,2022-03-21,2022-03-25,4
TLT,71,2022-04-08,2022-04-22,14
TLT,72,2022-05-17,2022-05-20,3
TLT,73,2022-05-31,2022-06-09,9
TLT,74,2022-07-08,2022-07-13,5
TLT,75,2022-07-19,2022-07-22,3
TLT,76,2022-08-11,2022-08-16,5
TLT,77,2022-08-24,2022-08-29,5
TLT,78,2022-10-05,2022-10-13,8
TLT,79,2022-10-17,2022-10-27,10
TLT,80,2022-11-07,2022-11-10,3
TLT,81,2022-12-23,2023-01-03,11
TLT,82,2023-02-07,2023-02-10,3
TLT,83,2023-02-16,2023-02-22,6
TLT,84,2023-03-27,2023-03-30,3
TLT,85,2023-04-17,2023-04-20,3
TLT,86,2023-05-08,2023-05-12,4
TLT,87,2023-05-19,2023-05-25,6
TLT,88,2023-07-05,2023-07-12,7
TLT,89,2023-07-27,2023-08-01,5
TLT,90,2023-10-03,2023-10-06,3
TLT,91,2023-11-24,2023-11-29,5
TLT,92,2024-03-12,2024-03-20,8
TLT,93,2024-04-24,2024-04-30,6
TLT,94,2024-07-24,2024-07-29,5
TLT,95,2024-08-08,2024-08-13,5
TLT,96,2024-08-30,2024-09-05,6
TLT,97,2024-09-25,2024-09-30,5
TLT,98,2024-10-11,2024-10-16,5
TLT,99,2024-12-13,2024-12-18,5
TLT,100,2025-01-14,2025-01-17,3
TLT,101,2025-03-24,2025-04-01,8
TLT,102,2025-04-10,2025-04-15,5
TLT,103,2025-05-02,2025-05-08,6
TLT,104,2025-07-03,2025-07-11,8
TNA,1,2017-10-17,2017-10-20,3
TNA,2,2019-09-24,2019-09-27,3
TNA,3,2021-08-19,2021-08-24,5
TNA,4,2021-11-29,2021-12-06,7
TNA,5,2023-08-09,2023-08-15,6
TNA,6,2023-08-17,2023-08-22,5
TQQQ,1,2016-04-22,2016-05-04,12
TQQQ,2,2017-09-25,2017-09-28,3
TQQQ,3,2021-02-22,2021-02-26,4
TQQQ,4,2025-02-25,2025-02-28,3
TQQQ,5,2025-08-19,2025-08-26,7
TSCO,1,2015-12-21,2015-12-24,3
TSCO,2,2016-06-30,2016-07-06,6
TSCO,3,2016-07-15,2016-07-20,5
TSCO,4,2016-09-08,2016-09-14,6
TSCO,5,2016-09-19,2016-09-22,3
TSCO,6,2016-10-17,2016-10-21,4
TSCO,7,2017-02-01,2017-02-06,5
TSCO,8,2017-02-16,2017-02-22,6
TSCO,9,2017-04-27,2017-05-02,5
TSCO,10,2017-05-15,2017-05-30,15
TSCO,11,2017-06-21,2017-06-27,6
TSCO,12,2017-07-12,2017-07-17,5
TSCO,13,2017-10-09,2017-10-17,8
TSCO,14,2018-02-01,2018-02-08,7
TSCO,15,2018-02-26,2018-03-01,3
TSCO,16,2018-04-13,2018-04-18,5
TSCO,17,2018-06-13,2018-06-19,6
TSCO,18,2018-10-04,2018-10-09,5
TSCO,19,2018-11-16,2018-11-26,10
TSCO,20,2019-01-31,2019-02-05,5
TSCO,21,2019-02-25,2019-02-28,3
TSCO,22,2019-03-05,2019-03-14,9
TSCO,23,2019-09-16,2019-09-25,9
TSCO,24,2019-11-29,2019-12-04,5
TSCO,25,2019-12-16,2019-12-24,8
TSCO,26,2020-03-16,2020-03-19,3
TSCO,27,2020-06-12,2020-06-17,5
TSCO,28,2020-08-28,2020-09-02,5
TSCO,29,2020-10-22,2020-10-27,5
TSCO,30,2020-12-28,2021-01-07,10
TSCO,31,2021-02-01,2021-02-04,3
TSCO,32,2021-05-12,2021-05-17,5
TSCO,33,2021-05-19,2021-05-24,5
TSCO,34,2021-06-03,2021-06-08,5
TSCO,35,2021-07-29,2021-08-03,5
TSCO,36,2022-01-11,2022-01-14,3
TSCO,37,2022-04-22,2022-04-27,5
TSCO,38,2022-05-24,2022-05-27,3
TSCO,39,2022-07-22,2022-07-29,7
TSCO,40,2022-08-31,2022-09-06,6
TSCO,41,2022-10-19,2022-10-25,6
TSCO,42,2022-12-12,2022-12-15,3
TSCO,43,2023-01-09,2023-01-12,3
TSCO,44,2023-01-19,2023-01-24,5
TSCO,45,2023-05-17,2023-05-22,5
TSCO,46,2023-07-17,2023-07-20,3
TSCO,47,2023-08-24,2023-08-29,5
TSCO,48,2023-09-15,2023-09-21,6
TSCO,49,2023-10-12,2023-10-17,5
TSCO,50,2023-11-21,2023-11-27,6
TSCO,51,2024-06-25,2024-06-28,3
TSCO,52,2024-10-24,2024-10-29,5
TSCO,53,2024-10-30,2024-11-05,6
TSCO,54,2025-01-30,2025-02-04,5
TSCO,55,2025-02-06,2025-02-12,6
TSCO,56,2025-04-16,2025-04-22,6
TSCO,57,2025-05-30,2025-06-05,6
TSCO,58,2025-06-27,2025-07-02,5
TSCO,59,2025-09-09,2025-09-15,6
TSCO,60,2025-10-07,2025-10-10,3
TSLA,1,2016-01-26,2016-02-01,6
TSLA,2,2016-05-04,2016-05-10,6
TSLA,3,2016-06-22,2016-06-28,6
TSLA,4,2016-08-29,2016-09-08,10
TSLA,5,2017-02-27,2017-03-02,3
TSLA,6,2017-03-10,2017-03-15,5
TSLA,7,2017-05-23,2017-05-26,3
TSLA,8,2017-07-05,2017-07-11,6
TSLA,9,2017-08-21,2017-08-24,3
TSLA,10,2017-09-28,2017-10-03,5
TSLA,11,2017-10-25,2017-10-30,5
TSLA,12,2017-12-27,2018-01-02,6
TSLA,13,2018-03-06,2018-03-14,8
TSLA,14,2018-03-27,2018-04-03,7
TSLA,15,2018-05-14,2018-05-18,4
TSLA,16,2018-07-03,2018-07-10,7
TSLA,17,2018-08-17,2018-08-22,5
TSLA,18,2018-08-29,2018-09-12,14
TSLA,19,2019-01-18,2019-01-28,10
TSLA,20,2019-02-14,2019-02-20,6
TSLA,21,2019-02-21,2019-02-26,5
TSLA,22,2019-03-18,2019-03-21,3
TSLA,23,2019-04-26,2019-05-01,5
TSLA,24,2019-05-17,2019-05-28,11
TSLA,25,2019-10-04,2019-10-09,5
TSLA,26,2020-03-13,2020-03-23,10
TSLA,27,2020-05-28,2020-06-02,5
TSLA,28,2020-08-10,2020-08-14,4
TSLA,29,2020-11-13,2020-11-18,5
TSLA,30,2021-02-10,2021-02-16,6
TSLA,31,2021-02-22,2021-02-26,4
TSLA,32,2021-03-05,2021-03-11,6
TSLA,33,2021-03-26,2021-04-01,6
TSLA,34,2021-04-29,2021-05-04,5
TSLA,35,2021-05-11,2021-05-18,7
TSLA,36,2021-06-03,2021-06-08,5
TSLA,37,2021-07-07,2021-07-12,5
TSLA,38,2021-07-23,2021-07-28,5
TSLA,39,2021-11-09,2021-11-12,3
TSLA,40,2021-12-06,2021-12-09,3
TSLA,41,2022-08-30,2022-09-06,7
TSLA,42,2022-10-03,2022-10-06,3
TSLA,43,2022-10-07,2022-10-14,7
TSLA,44,2022-11-07,2022-11-14,7
TSLA,45,2022-11-18,2022-11-25,7
TSLA,46,2022-12-12,2022-12-19,7
TSLA,47,2022-12-20,2022-12-30,10
TSLA,48,2023-04-20,2023-04-25,5
TSLA,49,2023-07-20,2023-07-26,6
TSLA,50,2023-08-18,2023-08-23,5
TSLA,51,2023-10-19,2023-10-25,6
TSLA,52,2024-01-12,2024-01-18,6
TSLA,53,2024-01-25,2024-01-31,6
TSLA,54,2024-03-05,2024-03-11,6
TSLA,55,2024-04-22,2024-04-25,3
TSLA,56,2024-05-09,2024-05-15,6
TSLA,57,2024-10-11,2024-10-16,5
TSLA,58,2024-10-23,2024-10-28,5
TSLA,59,2025-01-29,2025-02-03,5
TSLA,60,2025-02-10,2025-02-14,4
TSLA,61,2025-02-26,2025-03-04,6
TSLA,62,2025-03-18,2025-03-21,3
TSLA,63,2025-06-04,2025-06-10,6
TSLA,64,2025-06-30,2025-07-07,7
TSM,1,2016-01-04,2016-01-13,9
TSM,2,2016-05-11,2016-05-18,7
TSM,3,2016-08-22,2016-08-25,3
TSM,4,2016-12-22,2016-12-28,6
TSM,5,2017-02-09,2017-02-14,5
TSM,6,2017-03-02,2017-03-07,5
TSM,7,2017-04-10,2017-04-19,9
TSM,8,2017-12-06,2017-12-11,5
TSM,9,2018-04-19,2018-05-01,12
TSM,10,2018-06-08,2018-06-14,6
TSM,11,2019-01-03,2019-01-08,5
TSM,12,2019-05-10,2019-05-15,5
TSM,13,2019-05-20,2019-05-23,3
TSM,14,2019-06-14,2019-06-20,6
TSM,15,2019-11-12,2019-11-15,3
TSM,16,2021-04-15,2021-04-20,5
TSM,17,2021-06-21,2021-06-24,3
TSM,18,2021-07-27,2021-07-30,3
TSM,19,2021-08-16,2021-08-25,9
TSM,20,2021-09-17,2021-09-23,6
TSM,21,2021-10-04,2021-10-07,3
TSM,22,2021-12-13,2021-12-16,3
TSM,23,2022-02-25,2022-03-03,6
TSM,24,2022-06-30,2022-07-08,8
TSM,25,2022-09-28,2022-10-05,7
TSM,26,2022-10-24,2022-10-28,4
TSM,27,2022-12-15,2022-12-21,6
TSM,28,2023-04-05,2023-04-17,12
TSM,29,2023-06-21,2023-06-26,5
TSM,30,2023-07-20,2023-07-26,6
TSM,31,2023-11-24,2023-11-30,6
TSM,32,2024-03-27,2024-04-03,7
TSM,33,2024-04-19,2024-04-24,5
TSM,34,2024-08-22,2024-08-27,5
TSM,35,2024-09-30,2024-10-03,3
TSM,36,2024-11-25,2024-12-03,8
TSM,37,2025-02-13,2025-02-19,6
TSM,38,2025-02-24,2025-02-28,4
TSN,1,2016-04-14,2016-04-19,5
TSN,2,2016-05-19,2016-05-24,5
TSN,3,2016-05-31,2016-06-03,3
TSN,4,2016-06-08,2016-06-13,5
TSN,5,2016-10-19,2016-10-26,7
TSN,6,2016-11-21,2016-11-25,4
TSN,7,2017-02-21,2017-02-24,3
TSN,8,2017-02-27,2017-03-02,3
TSN,9,2017-05-03,2017-05-12,9
TSN,10,2017-07-11,2017-07-14,3
TSN,11,2017-08-24,2017-09-01,8
TSN,12,2017-12-14,2017-12-19,5
TSN,13,2018-01-03,2018-01-08,5
TSN,14,2018-01-31,2018-02-07,7
TSN,15,2018-04-02,2018-04-05,3
TSN,16,2018-07-02,2018-07-06,4
TSN,17,2018-07-11,2018-07-17,6
TSN,18,2018-07-18,2018-07-23,5
TSN,19,2018-07-25,2018-07-30,5
TSN,20,2018-09-18,2018-09-24,6
TSN,21,2018-10-01,2018-10-04,3
TSN,22,2018-10-31,2018-11-05,5
TSN,23,2018-11-28,2018-12-03,5
TSN,24,2019-02-06,2019-02-13,7
TSN,25,2019-05-21,2019-05-24,3
TSN,26,2019-06-17,2019-06-21,4
TSN,27,2019-09-04,2019-09-10,6
TSN,28,2019-10-07,2019-10-10,3
TSN,29,2019-11-22,2019-11-27,5
TSN,30,2019-12-12,2019-12-17,5
TSN,31,2020-01-16,2020-01-24,8
TSN,32,2020-02-06,2020-02-11,5
TSN,33,2020-02-19,2020-02-24,5
TSN,34,2020-04-02,2020-04-07,5
TSN,35,2020-05-04,2020-05-07,3
TSN,36,2020-06-03,2020-06-08,5
TSN,37,2020-09-22,2020-09-29,7
TSN,38,2020-10-09,2020-10-14,5
TSN,39,2020-11-03,2020-11-06,3
TSN,40,2020-12-16,2020-12-28,12
TSN,41,2021-03-31,2021-04-06,6
TSN,42,2021-04-27,2021-04-30,3
TSN,43,2021-06-07,2021-06-15,8
TSN,44,2021-08-05,2021-08-10,5
TSN,45,2021-08-23,2021-08-31,8
TSN,46,2021-09-08,2021-09-15,7
TSN,47,2022-02-04,2022-02-09,5
TSN,48,2022-03-09,2022-03-17,8
TSN,49,2022-05-03,2022-05-06,3
TSN,50,2022-07-11,2022-07-14,3
TSN,51,2022-08-08,2022-08-11,3
TSN,52,2022-08-31,2022-09-09,9
TSN,53,2022-09-29,2022-10-05,6
TSN,54,2023-02-06,2023-02-09,3
TSN,55,2023-03-06,2023-03-09,3
TSN,56,2023-03-22,2023-03-28,6
TSN,57,2023-05-08,2023-05-12,4
TSN,58,2023-09-06,2023-09-12,6
TSN,59,2023-10-06,2023-10-12,6
TSN,60,2024-02-09,2024-02-16,7
TSN,61,2024-06-05,2024-06-12,7
TSN,62,2024-06-13,2024-06-18,5
TSN,63,2024-08-12,2024-08-15,3
TSN,64,2024-09-20,2024-09-25,5
TSN,65,2024-12-11,2024-12-26,15
TSN,66,2025-05-05,2025-05-09,4
TSN,67,2025-06-05,2025-06-10,5
TSN,68,2025-07-09,2025-07-16,7
TSN,69,2025-09-10,2025-09-15,5
TSN,70,2025-10-08,2025-10-14,6
TXN,1,2017-02-09,2017-02-15,6
TXN,2,2018-06-13,2018-06-18,5
TXN,3,2018-07-30,2018-08-02,3
TXN,4,2018-09-10,2018-09-17,7
TXN,5,2019-01-03,2019-01-08,5
TXN,6,2019-10-23,2019-10-29,6
TXN,7,2020-07-23,2020-07-28,5
TXN,8,2021-10-12,2021-10-18,6
TXN,9,2022-08-17,2022-08-22,5
TXN,10,2023-04-26,2023-05-01,5
TXN,11,2023-06-05,2023-06-09,4
TXN,12,2023-10-23,2023-10-26,3
TXN,13,2024-01-26,2024-01-31,5
TXN,14,2024-02-06,2024-02-09,3
TXN,15,2025-07-21,2025-07-29,8
TXN,16,2025-09-02,2025-09-09,7
TXN,17,2025-09-15,2025-09-19,4
UAL,1,2015-11-30,2015-12-01,1
UAL,2,2016-01-13,2016-01-22,9
UAL,3,2016-04-07,2016-04-13,6
UAL,4,2016-04-25,2016-05-04,9
UAL,5,2016-07-06,2016-07-11,5
UAL,6,2016-08-22,2016-08-25,3
UAL,7,2016-09-21,2016-09-26,5
UAL,8,2017-01-05,2017-01-10,5
UAL,9,2017-03-14,2017-03-17,3
UAL,10,2017-06-16,2017-06-21,5
UAL,11,2017-07-19,2017-07-28,9
UAL,12,2017-08-23,2017-08-29,6
UAL,13,2017-09-07,2017-09-13,6
UAL,14,2017-09-18,2017-09-22,4
UAL,15,2018-01-24,2018-01-29,5
UAL,16,2018-03-05,2018-03-08,3
UAL,17,2018-04-11,2018-04-16,5
UAL,18,2018-07-11,2018-07-16,5
UAL,19,2019-01-10,2019-01-16,6
UAL,20,2019-03-04,2019-03-07,3
UAL,21,2019-03-12,2019-03-15,3
UAL,22,2019-05-08,2019-05-14,6
UAL,23,2019-08-06,2019-08-09,3
UAL,24,2019-08-13,2019-08-20,7
UAL,25,2019-10-03,2019-10-08,5
UAL,26,2019-12-04,2019-12-09,5
UAL,27,2019-12-27,2020-01-02,6
UAL,28,2020-03-03,2020-03-06,3
UAL,29,2020-03-30,2020-04-02,3
UAL,30,2020-04-20,2020-04-28,8
UAL,31,2020-11-04,2020-11-09,5
UAL,32,2020-12-22,2020-12-28,6
UAL,33,2021-04-12,2021-04-15,3
UAL,34,2021-04-19,2021-04-23,4
UAL,35,2021-06-25,2021-07-02,7
UAL,36,2021-10-07,2021-10-12,5
UAL,37,2021-10-19,2021-10-25,6
UAL,38,2022-03-04,2022-03-10,6
UAL,39,2022-07-11,2022-07-14,3
UAL,40,2022-07-22,2022-07-27,5
UAL,41,2023-02-10,2023-02-15,5
UAL,42,2023-03-14,2023-03-20,6
UAL,43,2023-03-24,2023-03-29,5
UAL,44,2023-07-14,2023-07-20,6
UAL,45,2023-08-18,2023-08-23,5
UAL,46,2023-09-08,2023-09-13,5
UAL,47,2023-09-14,2023-09-19,5
UAL,48,2024-03-08,2024-03-15,7
UAL,49,2024-05-28,2024-05-31,3
UAL,50,2024-06-21,2024-06-26,5
UAL,51,2024-07-11,2024-07-18,7
UAL,52,2024-07-31,2024-08-08,8
UAL,53,2025-09-26,2025-10-01,5
UDR,1,2016-02-24,2016-02-29,5
UDR,2,2016-04-11,2016-04-19,8
UDR,3,2016-06-01,2016-06-09,8
UDR,4,2016-08-19,2016-08-24,5
UDR,5,2016-10-06,2016-10-12,6
UDR,6,2017-01-11,2017-01-17,6
UDR,7,2017-01-25,2017-02-02,8
UDR,8,2017-03-10,2017-03-15,5
UDR,9,2017-06-28,2017-07-03,5
UDR,10,2017-08-29,2017-09-01,3
UDR,11,2017-12-01,2017-12-06,5
UDR,12,2018-01-10,2018-01-18,8
UDR,13,2018-05-15,2018-05-22,7
UDR,14,2018-07-17,2018-07-20,3
UDR,15,2019-01-02,2019-01-07,5
UDR,16,2019-03-18,2019-03-21,3
UDR,17,2019-06-21,2019-07-01,10
UDR,18,2019-10-11,2019-10-16,5
UDR,19,2019-11-07,2019-11-13,6
UDR,20,2019-12-11,2019-12-20,9
UDR,21,2020-05-14,2020-05-19,5
UDR,22,2020-07-20,2020-07-24,4
UDR,23,2020-08-13,2020-08-18,5
UDR,24,2020-09-11,2020-09-16,5
UDR,25,2020-10-13,2020-10-22,9
UDR,26,2020-12-10,2020-12-17,7
UDR,27,2021-06-30,2021-07-06,6
UDR,28,2021-08-11,2021-08-16,5
UDR,29,2021-08-24,2021-08-27,3
UDR,30,2021-11-04,2021-11-09,5
UDR,31,2022-01-27,2022-02-01,5
UDR,32,2022-03-22,2022-03-28,6
UDR,33,2022-05-02,2022-05-13,11
UDR,34,2022-06-06,2022-06-09,3
UDR,35,2022-07-08,2022-07-14,6
UDR,36,2022-09-19,2022-09-26,7
UDR,37,2022-10-05,2022-10-13,8
UDR,38,2022-11-07,2022-11-11,4
UDR,39,2023-04-13,2023-04-18,5
UDR,40,2023-07-18,2023-07-21,3
UDR,41,2023-07-28,2023-08-02,5
UDR,42,2024-01-25,2024-01-30,5
UDR,43,2024-07-12,2024-07-17,5
UDR,44,2024-07-31,2024-08-05,5
UDR,45,2024-09-20,2024-09-25,5
UDR,46,2024-09-27,2024-10-02,5
UDR,47,2024-10-08,2024-10-15,7
UDR,48,2024-11-01,2024-11-06,5
UDR,49,2025-01-23,2025-01-28,5
UDR,50,2025-07-15,2025-07-18,3
UDR,51,2025-10-28,2025-11-03,6
ULTA,1,2015-12-01,2015-12-04,3
ULTA,2,2015-12-24,2015-12-31,7
ULTA,3,2016-02-05,2016-02-12,7
ULTA,4,2016-02-19,2016-02-24,5
ULTA,5,2016-03-09,2016-03-14,5
ULTA,6,2016-05-11,2016-05-16,5
ULTA,7,2016-08-29,2016-09-02,4
ULTA,8,2016-09-15,2016-09-20,5
ULTA,9,2016-10-25,2016-11-01,7
ULTA,10,2016-12-09,2016-12-14,5
ULTA,11,2017-02-10,2017-02-16,6
ULTA,12,2017-04-20,2017-04-25,5
ULTA,13,2017-05-24,2017-05-30,6
ULTA,14,2017-06-19,2017-06-22,3
ULTA,15,2017-08-25,2017-08-31,6
ULTA,16,2017-10-10,2017-10-17,7
ULTA,17,2017-11-08,2017-11-13,5
ULTA,18,2018-01-23,2018-01-29,6
ULTA,19,2018-02-16,2018-02-23,7
ULTA,20,2018-02-26,2018-03-01,3
ULTA,21,2018-05-10,2018-05-15,5
ULTA,22,2018-06-01,2018-06-06,5
ULTA,23,2018-06-12,2018-06-19,7
ULTA,24,2018-08-02,2018-08-07,5
ULTA,25,2018-11-27,2018-12-03,6
ULTA,26,2019-08-30,2019-09-06,7
ULTA,27,2019-11-01,2019-11-06,5
ULTA,28,2020-03-17,2020-03-23,6
ULTA,29,2020-06-17,2020-06-25,8
ULTA,30,2021-03-12,2021-03-17,5
ULTA,31,2021-09-30,2021-10-05,5
ULTA,32,2021-10-19,2021-10-25,6
ULTA,33,2022-01-20,2022-01-26,6
ULTA,34,2022-06-28,2022-07-01,3
ULTA,35,2022-07-26,2022-07-29,3
ULTA,36,2022-08-03,2022-08-08,5
ULTA,37,2022-10-05,2022-10-12,7
ULTA,38,2022-10-19,2022-10-24,5
ULTA,39,2022-12-15,2022-12-23,8
ULTA,40,2023-05-01,2023-05-09,8
ULTA,41,2023-05-10,2023-05-15,5
ULTA,42,2023-07-19,2023-07-28,9
ULTA,43,2023-08-02,2023-08-07,5
ULTA,44,2023-08-25,2023-08-30,5
ULTA,45,2023-12-21,2023-12-28,7
ULTA,46,2024-03-08,2024-03-13,5
ULTA,47,2024-03-21,2024-03-28,7
ULTA,48,2024-04-03,2024-04-08,5
ULTA,49,2024-05-06,2024-05-13,7
ULTA,50,2024-05-20,2024-05-28,8
ULTA,51,2024-06-20,2024-06-25,5
ULTA,52,2024-07-24,2024-07-30,6
ULTA,53,2024-08-01,2024-08-12,11
ULTA,54,2024-08-30,2024-09-05,6
ULTA,55,2024-09-30,2024-10-07,7
ULTA,56,2024-11-18,2024-11-22,4
ULTA,57,2025-01-08,2025-01-14,6
ULTA,58,2025-01-29,2025-02-03,5
ULTA,59,2025-02-07,2025-02-12,5
ULTA,60,2025-02-13,2025-02-19,6
ULTA,61,2025-03-13,2025-03-18,5
ULTA,62,2025-06-24,2025-07-01,7
ULTA,63,2025-08-29,2025-09-04,6
ULTA,64,2025-10-14,2025-10-27,13
UNH,1,2016-07-11,2016-07-14,3
UNH,2,2016-08-24,2016-08-31,7
UNH,3,2017-01-18,2017-01-23,5
UNH,4,2017-03-23,2017-03-29,6
UNH,5,2017-05-15,2017-05-19,4
UNH,6,2017-09-19,2017-09-22,3
UNH,7,2018-03-12,2018-03-15,3
UNH,8,2019-02-05,2019-02-08,3
UNH,9,2019-02-27,2019-03-05,6
UNH,10,2019-03-26,2019-04-01,6
UNH,11,2019-04-11,2019-04-17,6
UNH,12,2019-07-24,2019-07-30,6
UNH,13,2019-08-20,2019-08-30,10
UNH,14,2019-09-04,2019-09-09,5
UNH,15,2019-09-25,2019-10-02,7
UNH,16,2020-01-03,2020-01-08,5
UNH,17,2020-06-04,2020-06-09,5
UNH,18,2020-08-24,2020-08-27,3
UNH,19,2020-11-18,2020-11-25,7
UNH,20,2020-12-10,2020-12-16,6
UNH,21,2021-01-14,2021-01-20,6
UNH,22,2021-02-05,2021-02-10,5
UNH,23,2021-04-01,2021-04-07,6
UNH,24,2021-06-01,2021-06-07,6
UNH,25,2021-09-27,2021-10-01,4
UNH,26,2022-01-06,2022-01-12,6
UNH,27,2022-08-11,2022-08-16,5
UNH,28,2022-11-14,2022-11-18,4
UNH,29,2023-01-03,2023-01-10,7
UNH,30,2023-03-29,2023-04-03,5
UNH,31,2023-04-19,2023-04-24,5
UNH,32,2023-06-14,2023-06-20,6
UNH,33,2023-07-05,2023-07-18,13
UNH,34,2023-08-31,2023-09-06,6
UNH,35,2023-11-20,2023-11-24,4
UNH,36,2023-12-14,2023-12-26,12
UNH,37,2024-01-25,2024-01-30,5
UNH,38,2024-02-27,2024-03-11,13
UNH,39,2024-04-02,2024-04-05,3
UNH,40,2024-05-30,2024-06-04,5
UNH,41,2024-08-09,2024-08-14,5
UNH,42,2024-09-17,2024-09-20,3
UNH,43,2024-09-23,2024-09-26,3
UNH,44,2024-11-19,2024-11-22,3
UNH,45,2025-01-16,2025-01-23,7
UNH,46,2025-02-18,2025-02-21,3
UNH,47,2025-04-17,2025-04-24,7
UNH,48,2025-04-25,2025-05-07,12
UNH,49,2025-05-08,2025-05-20,12
UNH,50,2025-11-04,2025-11-11,7
UNP,1,2015-11-30,2015-12-03,3
UNP,2,2015-12-04,2015-12-11,7
UNP,3,2015-12-15,2015-12-18,3
UNP,4,2016-01-22,2016-01-28,6
UNP,5,2016-03-28,2016-03-31,3
UNP,6,2016-10-20,2016-10-25,5
UNP,7,2016-11-01,2016-11-04,3
UNP,8,2016-12-14,2016-12-19,5
UNP,9,2017-01-03,2017-01-06,3
UNP,10,2017-02-23,2017-02-28,5
UNP,11,2017-07-21,2017-07-27,6
UNP,12,2017-10-04,2017-10-09,5
UNP,13,2017-10-10,2017-10-13,3
UNP,14,2017-10-17,2017-10-23,6
UNP,15,2018-01-25,2018-01-30,5
UNP,16,2018-04-09,2018-04-12,3
UNP,17,2018-07-17,2018-07-20,3
UNP,18,2018-10-17,2018-10-23,6
UNP,19,2019-03-05,2019-03-13,8
UNP,20,2019-04-09,2019-04-12,3
UNP,21,2019-05-28,2019-06-03,6
UNP,22,2019-06-13,2019-06-20,7
UNP,23,2019-09-25,2019-10-07,12
UNP,24,2019-12-03,2019-12-06,3
UNP,25,2020-03-03,2020-03-06,3
UNP,26,2020-05-15,2020-05-20,5
UNP,27,2020-12-01,2020-12-04,3
UNP,28,2021-08-24,2021-09-03,10
UNP,29,2022-04-06,2022-04-11,5
UNP,30,2022-10-20,2022-10-25,5
UNP,31,2023-02-16,2023-02-22,6
UNP,32,2023-03-20,2023-03-27,7
UNP,33,2023-08-31,2023-09-12,12
UNP,34,2024-03-07,2024-03-12,5
UNP,35,2024-04-16,2024-04-22,6
UNP,36,2024-05-21,2024-06-03,13
UNP,37,2024-07-09,2024-07-12,3
UNP,38,2024-09-23,2024-09-26,3
UNP,39,2024-12-03,2024-12-06,3
UNP,40,2025-03-20,2025-03-26,6
UNP,41,2025-06-02,2025-06-05,3
UNP,42,2025-07-17,2025-07-23,6
UNP,43,2025-10-23,2025-10-29,6
UPRO,1,2016-11-01,2016-11-08,7
UPRO,2,2018-10-10,2018-10-16,6
UPRO,3,2025-02-27,2025-03-04,5
UPRO,4,2025-08-21,2025-08-26,5
UPS,1,2015-12-11,2015-12-16,5
UPS,2,2016-04-05,2016-04-08,3
UPS,3,2016-05-05,2016-05-10,5
UPS,4,2016-10-21,2016-10-26,5
UPS,5,2017-02-01,2017-02-06,5
UPS,6,2017-05-11,2017-05-16,5
UPS,7,2017-10-05,2017-10-12,7
UPS,8,2017-11-03,2017-11-14,11
UPS,9,2018-01-23,2018-01-30,7
UPS,10,2018-02-01,2018-02-07,6
UPS,11,2018-02-08,2018-02-15,7
UPS,12,2018-06-28,2018-07-03,5
UPS,13,2018-10-25,2018-10-31,6
UPS,14,2018-12-17,2018-12-20,3
UPS,15,2019-04-26,2019-05-01,5
UPS,16,2019-09-18,2019-09-24,6
UPS,17,2019-12-04,2019-12-10,6
UPS,18,2020-02-03,2020-02-06,3
UPS,19,2020-03-31,2020-04-03,3
UPS,20,2020-04-22,2020-04-27,5
UPS,21,2020-05-01,2020-05-07,6
UPS,22,2020-12-29,2021-01-05,7
UPS,23,2021-01-07,2021-01-13,6
UPS,24,2021-03-15,2021-03-22,7
UPS,25,2021-05-21,2021-05-26,5
UPS,26,2021-06-04,2021-06-09,5
UPS,27,2021-07-26,2021-08-02,7
UPS,28,2021-09-22,2021-09-27,5
UPS,29,2021-10-01,2021-10-07,6
UPS,30,2022-01-14,2022-01-26,12
UPS,31,2022-02-11,2022-02-16,5
UPS,32,2022-03-24,2022-03-29,5
UPS,33,2022-04-05,2022-04-18,13
UPS,34,2022-07-12,2022-07-18,6
UPS,35,2022-09-16,2022-09-21,5
UPS,36,2023-02-21,2023-02-27,6
UPS,37,2023-05-12,2023-05-17,5
UPS,38,2023-09-12,2023-09-15,3
UPS,39,2023-11-10,2023-11-15,5
UPS,40,2024-01-30,2024-02-05,6
UPS,41,2024-03-26,2024-04-01,6
UPS,42,2024-05-23,2024-06-03,11
UPS,43,2024-07-23,2024-07-26,3
UPS,44,2024-08-22,2024-08-27,5
UPS,45,2024-11-11,2024-11-15,4
UPS,46,2024-12-03,2024-12-11,8
UPS,47,2025-01-30,2025-02-05,6
UPS,48,2025-04-30,2025-05-06,6
USB,1,2016-02-24,2016-02-29,5
USB,2,2016-03-29,2016-04-01,3
USB,3,2017-03-21,2017-03-30,9
USB,4,2017-10-04,2017-10-09,5
